2.912593	2.419687	2.008045	1.989694	1.872404	1.815582	1.611766	1.539017	1.531344	-0.755107	1.454293	1.270590	1.250397	1.199642	1.080569	1.064646	1.051051	1.016267	1.003475	0.996281	0.992633	0.989576	0.983582	0.944631	0.944605	0.922119	0.918573	0.917122	-0.172644	0.904300	0.878561	0.849227	0.777646	0.756461	0.725449	0.717999	0.641318	0.636281	0.635325	0.608731	0.597952	0.594533	0.584185	0.581600	0.527517	0.456957	0.456242	0.455345	0.446207	0.445685	0.442827	0.428212	0.427020	0.421823	0.395563	0.394938	0.384677	0.382455	0.349288	0.320364	0.312609	0.307567	0.298140	0.288409	0.284703	0.279519	0.269320	0.058950	0.233743	0.220995	0.220447	0.216153	0.185654	0.184458	0.183219	0.166966	0.153741	0.145916	0.141520	0.140293	0.786195	0.130005	0.128171	0.118901	0.109873	0.109766	0.105275	0.100332	0.090612	0.072242	0.060344	0.059625	0.054682	0.046472	0.040130	0.034914	0.020204	0.008252	0.004530	0.002249	
3.022573	2.733567	1.905331	1.559891	1.386382	1.316593	1.292143	1.211993	1.208592	1.158207	1.059011	1.792199	0.925934	0.925459	0.885633	0.868979	0.863318	0.851615	0.544081	0.773616	0.751812	1.568082	1.265896	0.706091	0.693459	0.692534	0.663009	0.662724	0.649729	0.639497	0.639158	0.638715	0.634554	0.615389	0.599666	0.579008	0.559349	0.543889	0.528224	0.524318	0.501190	0.484191	0.479369	0.456321	0.431413	0.417445	0.411754	0.386052	0.352045	0.338660	0.269800	0.264917	0.263873	0.278215	-2.241364	0.235605	0.227503	0.225544	0.225218	0.216308	0.215065	0.195153	0.192342	1.009052	0.173499	0.170583	0.164251	0.147584	0.144102	0.138982	0.134528	0.130269	0.128462	0.122234	0.119865	0.119363	0.116081	0.099771	1.835238	0.090589	0.085658	0.076113	0.073322	0.069729	0.069024	0.066561	0.060768	0.060602	0.046622	0.036485	0.034036	0.033879	0.030414	0.030065	0.023961	0.230916	0.020354	0.011231	0.005123	0.003687	
2.874443	2.506460	2.301218	2.227451	2.214607	2.184099	2.079481	2.038436	1.732784	1.700813	1.562136	1.542572	1.478984	1.451771	4.107553	1.375881	1.307313	1.204441	1.154049	1.122306	1.096302	0.905758	0.889788	0.863175	0.860506	0.854493	0.821659	0.803143	0.801087	0.795163	0.773252	0.765862	0.737901	0.734194	0.714257	0.709618	0.649565	0.609793	0.608586	0.602472	0.578335	0.553618	0.540770	0.523252	-0.648119	0.564060	0.514898	2.430102	0.481068	0.475770	0.459402	0.457651	0.436662	0.434912	0.427394	0.413363	0.386079	0.380343	0.354599	0.354064	0.864126	0.352553	0.339222	0.327862	0.316803	0.310684	0.305717	0.305361	0.301100	0.291565	0.288042	0.273746	0.268806	0.266252	0.266190	0.264538	0.252350	0.240507	0.218472	0.213067	0.210693	0.206496	0.192449	0.175215	0.174301	0.170165	0.169541	0.160655	0.146232	0.140508	0.139491	0.138918	0.104549	0.076500	0.074733	0.752644	0.070979	0.036516	0.013593	0.012042	
3.747622	2.750520	2.814994	2.015489	1.940021	1.905387	1.890938	1.763953	1.716680	1.561568	1.379408	1.345102	1.329851	1.267190	1.227298	1.224346	1.196505	1.172069	1.143409	1.027511	0.989258	0.963807	0.951094	0.948539	1.029658	0.860442	0.852643	0.825996	0.716214	0.703808	0.664963	0.644249	0.625913	0.598466	0.584909	0.579723	0.570921	0.570726	0.549143	0.529923	0.517396	0.500094	0.499258	0.492909	0.485816	0.476234	0.472197	0.460570	0.452196	0.410158	0.385037	0.376095	0.370578	0.356642	0.344830	0.341276	1.027193	0.313773	0.292335	0.287647	0.273111	0.272981	0.249521	0.215514	0.212654	0.198505	0.189265	0.174207	0.172961	1.470322	0.156985	0.155125	0.154675	0.153975	0.143321	0.138030	0.122000	0.117020	0.115077	0.114503	0.093862	0.075255	0.068468	0.066091	0.065504	0.063426	0.049426	0.047344	0.045206	0.044964	0.839122	0.025697	0.024003	0.023927	0.021455	0.017276	0.016225	0.013035	0.005791	0.001260	
3.052253	2.960247	2.935559	2.431788	2.388283	2.302701	2.258422	2.061787	2.050056	1.985332	1.895499	1.875234	1.774348	1.761572	1.729481	1.720077	1.618390	1.437226	1.324840	1.272009	1.137616	1.134072	1.132727	1.115620	1.109293	1.081545	1.073975	1.028748	0.975120	0.933762	0.899620	0.898489	0.875422	0.857198	0.847914	0.829300	0.809283	0.780323	0.759138	0.732113	0.722305	0.705124	0.702595	0.695450	1.652498	0.627097	0.626389	0.625303	0.570340	0.557153	0.512218	0.497293	0.489819	0.467273	0.456258	0.446231	0.384221	0.379563	0.376402	0.375084	0.342322	0.336686	0.335152	0.311371	0.304796	0.297036	0.295302	0.267315	0.263797	0.250975	0.245531	0.244827	-0.703228	0.218208	0.208966	0.205834	0.201918	0.196834	0.185813	0.182618	0.165504	0.160816	0.159143	0.157981	0.147180	0.144328	0.136793	0.115550	0.102551	1.415764	0.076158	0.066071	0.008317	0.038149	0.036423	0.017384	0.011156	0.007734	0.002508	-0.216765	
2.981311	2.752290	2.277845	2.213952	2.196337	2.081876	2.015864	1.901525	1.756989	1.651593	1.559777	1.481619	1.373278	1.348768	1.274581	1.223465	1.223405	1.213943	1.196842	1.194107	1.170214	1.119807	1.111767	1.063588	1.050877	1.043920	0.923799	0.894509	0.874854	0.862341	0.842965	0.799446	0.785052	0.777575	0.777350	0.770043	0.758709	0.758156	0.742047	0.706573	0.692720	0.691874	0.676071	0.671110	0.669781	0.668424	0.613631	0.588284	0.582013	0.581891	0.570023	0.548646	0.548072	0.502549	0.496730	0.486759	0.468398	0.468289	0.464956	0.458273	0.452236	0.430379	0.413309	0.407417	-1.326848	0.342072	0.328412	0.314391	0.306395	0.296821	0.281469	0.245724	0.242148	0.227452	0.222657	0.212395	0.204686	0.198518	0.304478	0.185222	1.256722	0.181782	0.164664	0.162393	0.125945	0.116716	0.113835	0.113445	0.106119	0.100053	0.085195	0.079217	0.062440	0.047215	0.033028	0.027575	0.025475	0.023976	0.011034	0.000827	
5.065598	4.214137	3.346697	2.920249	2.874843	2.853930	2.760972	2.660818	2.263098	2.167133	2.066290	2.005231	1.854829	1.841474	1.794046	1.754819	0.155363	1.727509	1.701817	1.699313	1.676708	1.636743	1.526916	1.495628	1.478518	1.477652	1.467727	1.289608	1.245482	1.227446	1.155423	1.116049	1.062421	1.007070	0.992376	0.978032	0.925494	0.922943	0.915017	0.901223	0.863363	0.850359	0.842788	0.830982	0.786899	0.786460	0.763008	0.750419	0.735757	0.664458	0.614361	0.601477	0.597093	0.582622	0.575543	0.574148	0.525160	0.506048	0.501105	0.487291	0.486509	0.485609	0.467968	0.460306	0.453592	0.445853	0.424317	0.398663	0.386778	0.379618	0.372449	0.353715	0.347884	0.331123	0.328556	0.313044	0.301496	0.296268	0.276385	0.261882	0.259993	0.209197	0.197543	0.180364	0.176991	0.166985	0.156373	0.103153	0.085527	0.082998	0.069384	0.061976	0.053303	0.046186	0.045525	0.041918	0.032225	0.023906	0.020740	0.012344	
3.481443	3.157279	2.869414	2.811763	2.770188	2.397358	2.274395	2.259058	2.205051	2.052363	1.705102	1.700348	1.682879	1.657166	1.952798	1.543353	1.541352	1.431946	1.309137	1.222869	1.203525	1.163415	1.140270	1.125716	1.115216	1.088883	1.087860	1.085145	1.670177	0.991902	0.986576	0.967364	0.948249	0.908263	0.863678	0.862289	0.852979	0.825805	0.821620	0.792546	0.766472	0.764650	0.760419	0.751354	0.750792	0.739048	0.711957	0.691257	0.681171	0.677833	0.675357	0.658547	1.342784	0.607375	0.543059	0.523523	0.518964	0.516423	0.472469	0.471709	0.470177	0.449865	0.436823	0.421864	0.392608	0.350181	0.348803	0.340652	0.339046	0.310850	0.304187	0.287161	0.255244	0.249635	0.239348	-0.822627	0.210379	0.181774	0.173131	0.164242	0.162272	0.158402	0.153550	0.127854	0.115462	0.114840	0.101452	0.099599	0.091479	0.076918	0.058416	0.053636	0.040398	0.031917	0.031264	0.011000	0.009838	0.008362	0.005922	0.002878	
3.927551	2.935944	2.847249	2.580243	3.832723	2.465249	2.381611	2.344952	2.071155	2.044872	2.037439	1.964643	1.860618	1.860571	1.786510	1.761425	1.742221	1.715584	1.645838	1.636554	1.502730	1.451698	1.430594	1.398694	1.387711	1.332305	1.313194	1.299362	1.177383	1.169210	1.161073	1.108025	1.059422	1.018903	1.018487	0.989749	0.967513	0.953230	0.951035	0.947525	0.590272	0.910234	0.899523	0.861462	0.569094	0.775397	0.754677	0.340561	0.738529	0.726572	0.711349	0.704630	0.674006	0.659539	0.659370	0.596360	0.594257	1.597339	0.527436	0.506292	0.483952	0.444301	0.420573	0.417479	0.409588	0.401360	0.388102	0.344598	0.339480	0.337292	0.333365	1.215154	0.272912	0.265879	0.251449	0.185462	-0.712334	0.178624	0.167732	0.167395	0.159966	0.157983	0.144811	0.120019	0.112255	0.110296	0.092995	0.085313	0.063883	0.061424	0.060740	0.052016	0.042275	0.039790	0.032241	0.027256	0.018585	0.016363	0.012672	0.008603	
5.066705	3.014848	2.940273	2.847525	1.397539	2.653861	2.643507	2.419581	2.294706	2.271789	1.854311	1.853027	1.779367	1.759210	1.728554	1.565321	1.495154	1.458654	1.431652	1.398258	1.382076	0.956380	1.247760	1.197484	1.172739	1.143926	1.120380	1.119333	1.083565	1.073351	1.040427	0.995336	0.989702	0.982618	0.932761	0.908005	0.897225	0.878812	1.944982	0.871287	0.837996	0.837861	0.802763	0.794062	0.733659	0.710951	0.690361	0.690124	0.753360	0.669045	0.645480	0.619626	0.604130	0.578766	0.570231	-0.505434	0.568591	0.548887	0.527619	0.521446	0.511666	0.451209	0.446885	0.443436	0.441199	0.427038	0.421367	0.404008	0.397789	0.385385	0.373814	0.334320	2.494838	0.322236	0.313660	0.312683	0.312012	0.261241	0.252179	0.251152	0.215998	0.213871	0.213772	0.212622	0.187133	0.186697	0.179766	0.147412	0.132693	0.111126	0.110682	0.103062	0.077346	0.056465	0.047423	0.044556	0.016713	0.015266	0.012602	-1.199670	
3.616394	3.486602	3.416058	3.161108	3.072096	2.734507	2.691887	3.714040	2.063204	2.058715	2.016707	1.805800	1.792046	1.758636	1.670849	1.658895	1.639717	1.462986	1.436030	1.428070	1.320429	1.299876	1.283790	-0.389749	0.900314	1.193870	1.189910	1.178704	1.175573	1.145097	1.131878	1.103200	1.038246	1.030675	1.012322	1.004656	0.998057	0.995889	0.989414	0.898751	0.896024	0.086659	0.801332	0.772980	0.762014	0.743825	0.715658	0.714987	0.701664	0.693946	0.693172	0.665405	0.620699	0.613784	0.590783	0.571196	0.563884	0.560929	0.560856	0.528678	0.522818	0.522430	0.506016	0.494069	0.460789	0.412781	0.391506	0.348419	0.344190	0.328165	0.324054	0.302994	0.287636	0.522415	0.254756	0.241840	0.240999	0.210668	0.193176	0.155612	0.811750	0.124195	0.121219	0.117727	0.114700	0.112653	0.110268	0.103378	0.097764	0.091902	0.078026	0.073635	0.053277	0.049432	0.037015	0.035201	0.021405	0.021293	0.020978	0.019025	
4.333396	4.024535	3.595040	3.043241	3.648502	2.987583	2.611343	2.383951	2.083526	1.836197	1.770566	1.763866	1.758630	1.709693	1.653723	1.649285	1.523306	1.522601	1.517005	1.066157	1.461575	1.386555	1.381442	1.377698	1.303571	1.299512	1.271912	1.141909	1.123367	1.101304	1.078879	1.068893	1.030330	1.021310	-0.374716	0.940937	0.920568	0.914251	0.833632	0.815752	0.794332	0.794146	0.782373	0.775804	0.726285	0.705303	0.702555	0.646377	-0.831133	0.569634	0.559480	0.552382	0.503952	0.496205	0.487225	0.475226	0.466960	0.462875	0.459004	0.457452	0.451615	0.450254	0.436096	0.432012	-0.431318	1.504002	0.405621	0.382898	0.364373	0.358962	0.356246	0.337592	0.310559	0.291769	0.288943	0.262830	0.255874	0.246845	0.229834	0.218177	0.206486	0.191372	0.180371	0.158369	0.147257	0.131510	0.123835	-0.682417	0.110213	0.090704	0.080056	0.078684	0.066166	0.046022	0.036886	0.036815	0.034796	0.029201	0.011226	0.880029	
5.561108	4.456056	4.330477	3.884575	4.030789	3.153388	3.064341	3.041381	2.985434	2.978421	2.905928	2.765165	2.676268	2.491387	2.476613	2.410445	2.282476	2.224362	2.205672	2.175959	1.981276	1.940840	1.917980	1.821082	1.819860	1.662986	1.619781	2.774119	1.434811	1.395535	1.341415	1.292157	1.237091	1.210901	1.185731	1.128152	1.075321	1.069008	2.136639	1.057131	1.041988	0.978282	0.936091	0.923739	0.922278	0.921868	0.875469	0.857226	0.841573	0.813401	0.800792	0.771917	0.746480	1.230843	0.675413	0.635442	0.617310	0.611457	0.560883	0.556642	0.555196	0.552806	0.498766	0.472973	0.443943	0.441587	0.433072	0.408650	0.403180	0.397359	0.371117	0.364838	0.342858	0.336060	0.317012	0.316711	0.314719	0.299133	0.260602	0.235901	0.231138	0.230460	0.198374	0.196309	0.179914	0.177636	0.175019	0.137574	0.129328	0.128564	0.117184	0.087253	0.085614	-0.291300	0.038502	0.036743	0.029719	0.098515	0.023789	0.021650	
7.081526	6.019276	4.166412	3.119377	3.061801	2.904933	2.847687	2.576287	2.573196	2.572442	2.475836	2.452452	2.428083	2.354663	2.283311	2.210895	2.147801	2.134729	1.653690	1.647328	1.602424	1.556400	1.548093	1.519572	1.516070	1.414276	1.293667	1.290812	1.236326	1.180385	1.177776	1.153697	1.138229	1.036749	1.000022	0.951515	0.943140	0.912268	0.900863	0.897207	0.875511	0.852742	0.842934	0.937165	0.809511	0.806063	0.785559	0.762609	0.683756	0.682392	0.651797	0.650723	0.605600	0.601407	0.571897	0.549825	0.544778	0.542999	0.503917	0.487280	0.486679	0.481966	0.471245	0.467900	0.447007	0.428449	0.427070	0.402696	0.383044	0.375185	0.369151	0.354467	0.318187	0.306814	0.291190	0.288589	0.282726	0.257349	0.237433	0.222233	0.215586	0.207889	0.203431	0.194231	0.180918	0.176699	0.165818	0.158026	0.151214	0.129772	0.128173	0.126474	0.119512	0.094470	0.094036	0.075561	0.040665	0.031471	0.022148	0.003270	
7.576017	5.186545	5.098810	3.975501	2.279595	3.644776	3.243227	2.998680	2.664380	2.409888	2.373128	2.274439	2.263935	2.141892	1.898448	1.876344	1.778512	1.743654	1.680617	1.660155	1.620156	1.601899	1.524835	1.420580	1.313704	1.306034	1.155699	1.149925	1.144306	1.143052	1.125405	1.107681	1.094239	1.031103	1.001829	0.997355	0.985515	0.961573	0.940895	0.902448	0.870145	0.860074	0.856649	-0.705684	0.713720	3.067500	0.667643	0.654477	0.651093	0.639886	0.636953	0.636657	0.605963	0.575085	0.573850	0.550773	0.541495	0.518144	0.499193	0.489456	0.469761	0.444879	0.432990	0.416498	0.411847	0.363994	0.360828	0.340298	0.331916	0.324862	0.288842	0.274241	0.268969	0.240791	0.219018	0.202767	0.189363	0.186215	0.173434	0.170949	0.168820	0.168319	0.152617	0.149073	0.135955	0.133803	0.128450	0.106062	0.099723	0.637404	0.092129	0.076043	0.043560	0.035637	0.034904	0.028507	0.010116	0.009069	0.008367	0.007139	
4.724685	3.969202	3.938267	3.634411	3.590449	3.349435	2.804122	2.700895	2.694838	2.660211	2.547537	2.475202	2.467088	2.360143	2.312470	2.275528	2.066153	2.059255	2.004036	2.003729	1.987506	1.875617	1.848573	1.845814	1.761070	2.783119	1.508450	1.474768	1.451341	1.379631	1.363322	1.336798	1.308123	1.270897	1.264835	1.253730	1.253323	1.237484	1.126037	1.111657	1.075157	0.957809	0.933924	0.920963	0.890448	0.863879	0.850968	0.835842	0.834076	0.770605	0.766620	0.735435	0.710431	0.692102	0.688373	0.674046	0.637563	0.627790	0.587554	0.586432	0.584191	0.583836	0.570657	0.555639	0.552507	0.548053	0.542809	0.484303	0.461989	0.439839	0.409551	0.386290	0.380810	0.377713	-0.583577	0.375058	0.365402	0.346826	0.305653	0.295384	0.283120	0.277672	-0.144258	0.222283	0.217115	-1.374308	0.191412	0.179425	0.164892	0.159287	0.136520	0.703391	0.104272	0.088737	-0.039646	0.047160	-1.420479	0.017725	0.009735	0.002169	
11.409815	6.257351	5.482347	5.130057	4.515575	4.485553	4.026867	3.257022	3.169728	3.160659	3.121858	2.962281	2.878438	2.831527	2.802623	2.530275	2.728237	2.327594	2.223606	2.171531	2.111175	2.099224	2.096417	2.076106	2.006546	1.956468	1.948829	1.815886	1.675418	1.600198	1.549470	1.510419	1.508698	1.473618	1.389526	1.386878	1.365566	1.292186	1.284952	1.255897	1.237961	1.171468	1.086294	1.007846	0.991627	0.938786	0.902362	0.877359	0.875681	0.865607	0.862620	0.854773	0.834649	0.834222	0.778931	0.757056	1.153667	0.668095	0.664842	0.639083	0.630751	0.601339	0.804387	0.558600	0.543873	0.535289	0.504257	0.489366	0.461176	0.461135	0.454710	0.402933	0.368889	0.305776	0.137608	0.299755	0.288693	0.274845	0.264837	0.256008	0.250002	0.248261	0.231119	0.225534	0.225368	0.217275	0.212168	0.178891	0.165025	0.154845	0.151052	0.130585	0.120500	0.113900	0.062784	0.055453	0.050245	0.037957	0.012776	0.008485	
